1.0,3.509,0.000166927,1.715,1.539,5.145,9.112,1.04,3.102,4.927,12.823,9.307,0.856907,0.236831,10.653,211.887,208.44,11.499,182.821,225.162,117.0,114.0,0.004757233,0.000379996,18.182,1.0,13.318,23.0,1.0
2.0,4.052,0.00031326,1.829,2.676,5.487,16.14,1.425,7.619,11.598,24.421,22.857,0.807478,0.280498,7.591,131.474,128.817,14.766,102.618,173.436,58.0,56.0,0.007731136,0.000979256,13.462,1.0,17.289,8.0,1.0
3.0,2.848,0.000119225,1.127,1.265,3.38,13.66,1.316,6.132,8.779,14.949,18.396,0.844467,0.23006,9.126,212.064,244.441,104.929,84.451,492.985,121.0,109.0,0.004186106,0.001629262,35.0,1.0,22.537,40.0,1.0
4.0,1.763,7.7421e-05,0.955,0.854,2.866,7.355,0.738,3.808,4.466,6.163,11.424,0.9254,0.091836,12.909,227.733,228.728,7.971,215.551,245.369,121.0,117.0,0.004392198,0.000202441,15.625,1.0,18.173,5.0,1.0
5.0,3.45,0.000295226,1.3,1.409,3.899,16.13,1.673,7.769,14.318,15.491,23.307,0.800076,0.27053,6.527,113.18,115.876,13.411,97.686,153.275,36.0,34.0,0.008558489,0.00104118,31.373,1.0,21.216,16.0,1.0
6.0,5.082,0.000411547,2.151,2.335,6.452,19.518,1.625,7.814,11.239,17.09592,23.441,0.794614,0.337724,8.026,126.225,122.551,13.313,95.27,143.206,46.0,44.0,0.008097364,0.001013547,20.93,1.0,17.457,46.0,1.0
7.0,2.214,0.000175421,0.777,0.928,2.332,14.302,1.365,5.244,8.088,15.148,15.733,0.920191,0.105903,12.542,126.228,126.598,9.772,112.365,143.655,31.0,30.0,0.007922243,0.000712255,25.714,0.0,0.0,40.0,1.0
8.0,2.572,0.000169355,0.909,0.973,2.726,10.751,0.991,4.169,6.315,5.153,12.506,0.883101,0.146648,9.793,146.506,151.747,18.303,129.86,187.744,34.0,32.0,0.006584939,0.000800379,60.656,1.0,3.573,20.0,1.0
9.0,0.69,6.2862e-05,0.257,0.357,0.772,6.354,0.618,2.721,3.993,4.571,8.164,0.95951,0.043973,15.063,109.985,109.84,2.238,105.873,118.081,42.0,41.0,0.009110749,0.000198333,0.0,0.0,0.0,11.0,1.0
10.0,3.95,0.000420561,1.48,1.287,4.44,19.378,1.512,10.98,9.071,3.673,32.94,0.78445,0.311087,6.299,98.615,96.122,7.522,80.728,105.513,24.0,20.0,0.010647935,0.001224378,50.0,2.0,45.951,12.0,1.0
11.0,3.629,0.000257792,2.058,1.852,6.175,13.583,1.267,5.529,8.687,16.039,16.587,0.836053,0.247296,9.048,143.194,140.701,8.918,119.499,160.937,68.0,67.0,0.007104255,0.000620177,4.0,0.0,0.0,24.0,1.0
12.0,6.453,0.000504642,3.396,1.296,10.187,12.882,1.181,5.715,12.184,18.90921053,17.144,0.789414,0.297282,6.319,130.098,128.212,2.763,124.173,130.647,8.0,7.0,0.007820012,0.000527806,88.158,0.0,0.0,32.0,1.0
