1.0,2.227,0.000105967,1.014,1.418,3.043,11.65,1.03,4.018,6.837,18.322,12.053,0.864694,0.202693,10.224,208.71,210.295,15.966,179.942,240.225,100.0,99.0,0.004757372,0.000397639,11.321,0.0,0.0,23.0,1.0
2.0,1.037,7.7507e-05,0.527,0.528,1.582,6.155,0.609,2.189,3.912,7.725,6.568,0.976609,0.024482,17.804,136.672,133.958,5.067,126.103,139.455,60.0,59.0,0.007470585,0.000299932,0.0,0.0,0.0,8.0,1.0
3.0,3.405,0.000163372,1.889,2.028,5.667,21.984,1.801,10.111,14.385,20.651,30.332,0.87684,0.176699,10.177,207.223,209.042,11.248,187.787,229.392,88.0,87.0,0.004797814,0.000348465,4.545,0.0,0.0,40.0,1.0
4.0,1.12,4.351e-05,0.539,0.469,1.616,11.402,1.03,5.348,7.502,12.041,16.045,0.933341,0.072932,11.99,249.182,256.774,23.87,233.814,314.018,100.0,99.0,0.003884675,0.00035808,0.0,0.0,0.0,5.0,1.0
5.0,1.076,0.000105066,0.48,0.67,1.441,11.905,1.044,5.752,8.969,11.49,17.255,0.88242,0.140062,9.249,101.724,102.305,4.922,95.734,110.272,26.0,25.0,0.009764667,0.000489478,10.0,0.0,0.0,16.0,1.0
6.0,2.489,0.000182144,1.19,1.146,3.569,13.29,1.25,5.001,7.387,18.145,15.004,0.883667,0.160751,11.247,136.468,136.328,8.497,118.564,149.363,65.0,63.0,0.007317328,0.000543315,11.538,1.0,8.164,46.0,1.0
7.0,1.22,9.6786e-05,0.591,0.593,1.772,11.535,1.042,2.848,5.021,14.147,8.545,0.970892,0.030497,16.9,125.892,125.992,4.678,119.585,136.323,31.0,30.0,0.007936325,0.000300392,0.0,0.0,0.0,40.0,1.0
8.0,1.273,9.2863e-05,0.617,0.442,1.851,6.929,0.734,2.716,3.097,6.246,8.147,0.961435,0.044865,16.661,136.153,136.606,1.817,133.819,139.69,51.0,50.0,0.007296681,0.000238782,34.545,0.0,0.0,20.0,1.0
9.0,1.132,0.000105694,0.543,0.791,1.628,14.438,1.333,7.901,9.576,11.362,23.704,0.885068,0.14872,10.325,107.805,107.019,2.239,102.442,111.097,41.0,40.0,0.009337982,0.000212698,5.128,0.0,0.0,11.0,1.0
10.0,2.598,0.000298307,1.021,0.859,3.063,11.073,0.997,6.086,5.516,7.674,18.257,0.902757,0.133611,11.169,89.951,87.985,6.209,74.952,106.678,25.0,24.0,0.011483009,0.000895265,34.091,0.0,0.0,12.0,1.0
11.0,0.966,5.7298e-05,0.441,0.611,1.324,9.262,1.07,3.197,5.615,16.278,9.592,0.857094,0.194727,9.239,166.89,168.816,7.931,155.388,182.51,64.0,63.0,0.005931788,0.000301284,5.128,0.0,0.0,24.0,1.0
12.0,2.42,0.000196071,1.349,1.481,4.048,9.57,0.855,3.419,5.901,13.242,10.256,0.919152,0.090804,11.252,123.528,123.908,7.51,112.35,133.043,33.0,32.0,0.008100547,0.000516817,0.0,0.0,0.0,32.0,1.0
13.0,2.115,0.000115259,0.927,0.835,2.78,9.369,0.993,4.039,5.282,9.69,12.116,0.893445,0.160323,11.948,180.475,182.403,4.848,176.179,191.897,70.0,68.0,0.005450668,0.000244202,22.0,0.0,0.0,23.0,1.0
14.0,3.196,0.000174689,1.664,1.875,4.991,13.252,1.426,4.828,9.138,16.732,14.485,0.817262,0.287811,8.147,190.256,183.101,16.933,149.941,206.183,103.0,101.0,0.005466469,0.000547535,11.29,1.0,6.13,5.0,1.0
15.0,3.135,0.000145271,1.651,1.781,4.952,9.268,1.002,3.085,4.427,12.336,9.255,0.90132,0.12691,11.9,217.519,216.368,11.082,199.557,239.661,98.0,96.0,0.004633278,0.000321932,0.0,0.0,0.0,31.0,1.0
16.0,1.357,0.000127734,0.393,0.586,1.178,13.219,1.097,6.317,9.073,14.426,18.952,0.905478,0.113188,11.345,103.009,106.243,7.788,99.244,122.442,33.0,32.0,0.009416045,0.000666971,40.0,0.0,0.0,55.0,1.0
