1,2.47,0.000126412,1.358,1.341,4.075,10.696,1.256,5.262,7.076,9.199,15.787,0.897708,0.152955,11.987,195.952,195.222,4.692,186.593,202.812,74,73,0.005117622,0.000187458,23.214,0,0,1
2,2.7,0.000222142,0.96,1.082,2.879,10.616,1.103,3.519,4.898,12.179,10.556,0.862253,0.20875,10.833,125.484,121.862,9.924,84.771,142.347,40,39,0.008228183,0.000857796,22.727,0,0,1
3,2.367,0.000121108,1.372,1.14,4.116,18.009,1.607,9.216,12.437,19.953,27.649,0.886265,0.146728,9.929,199.464,196.029,10.346,178.375,212.061,92,91,0.005115513,0.000305656,45.238,0,0,1
4,0.911,3.90E-05,0.472,0.385,1.417,9.255,0.853,4.48,5.866,7.115,13.439,0.942133,0.066758,13.228,232.052,232.682,8.8,216.678,257.152,102,101,0.00428278,0.000206579,2.174,0,0,1
5,2.912,0.0002326,1.191,1.043,3.574,15.018,1.257,7.91,6.536,17.075,23.731,0.80873,0.289875,7.885,125.283,124.713,10.975,110.546,155.065,27,25,0.007987038,0.000745103,37.143,1,6.624,1
6,2.225,0.00017168,1.347,1.363,4.041,14.858,1.245,7.078,8.803,19.609,21.235,0.869015,0.190524,10.832,127.86,129.437,4.261,125.302,143.212,30,29,0.007715934,0.000301319,31.429,0,0,1
7,4.82,0.000402243,2.545,2.393,7.636,11.672,1.057,6.999,7.069,14.809,20.996,0.851775,0.21483,9.852,119.682,119.669,10.222,106.394,140.207,40,38,0.008345208,0.000855333,29.787,1,4.814,1
8,4.221,0.000244556,2.224,2.65,6.672,21.812,2.076,11.68,17.823,14.104,35.04,0.801107,0.30843,7.084,162.689,180.024,82.848,131.842,452.041,46,43,0.005793241,0.001671331,52.632,1,51.917,1
9,0.526,4.95E-05,0.254,0.307,0.761,9.138,0.932,4.896,4.887,7.158,14.687,0.925489,0.09873,14.157,107.018,106.143,2.287,100.805,108.847,44,43,0.009415119,0.000206351,0,0,0,1
10,3.332,0.000316628,1.664,1.935,4.991,11.119,1.184,3.351,6.598,13.141,10.053,0.803624,0.310966,9.39,106.936,104.983,6.254,80.92,111.88,32,31,0.009502402,0.000634401,23.077,0,0,1
11,2.333,0.000156376,1.174,1.301,3.521,13.929,1.389,6.609,11.963,14.07,19.826,0.83036,0.238754,8.512,148.985,148.992,7.255,133.505,167.59,41,40,0.006702116,0.000391711,34.694,0,0,1
12,8.777,0.00068911,5.309,5.345,15.928,12.839,0.991,2.965,8.327,18.90921053,8.896,0.712044,0.557562,5.343,127.204,128.197,7.015,116.705,137.627,14,13,0.007851062,0.000923745,73.684,0,0,1
13,1.001,5.11E-05,0.358,0.395,1.074,10.87,1.035,3.357,7.109,16.718,10.072,0.962195,0.040372,15.163,195.091,195.597,14.448,172.327,215.035,34,33,0.005109413,0.000404646,32.143,0,0,1
14,4.464,0.00027192,2.089,1.897,6.267,10.892,1.135,4.837,5.907,8.721,14.51,0.839455,0.228363,9.964,171.857,165.127,22.806,125.736,190.718,41,40,0.006090772,0.00095755,44.898,0,0,1
15,1.955,9.03E-05,0.995,1.182,2.986,9.719,1.171,3.362,5.164,11.097,10.086,0.893758,0.157645,12.617,221.899,224.114,8.018,210.857,244.476,70,68,0.004618276,0.001162437,5.556,0,0,1
16,2.787,0.000187191,0.812,1.201,2.436,12.125,1.084,5.273,5.831,9.677,15.818,0.866185,0.186464,10.057,113.882,156.765,108.453,98.982,400.924,31,28,0.006717107,0.003210786,33.333,1,4.854,1
17,2.61,0.000191116,1.112,1.234,3.336,5.711,0.533,2.213,2.693,6.132,6.639,0.886975,0.185331,12.843,138.894,137.125,8.107,110.975,145.065,41,40,0.007323456,0.000553949,9.677,0,0,1
18,9.861,0.000217992,4.613,5.64,13.84,24.235,1.875,16.546,13.68252632,21.68090909,49.637,0.680962,0.501302,3.448,446.381,447.298,5.31,440.262,457.014,43,34,0.00221069,0.000836503,75.385,0,0,1
19,4.91,0.000271382,2.324,2.327,6.972,12.807,1.231,5.771,8.74,16.876,17.312,0.859304,0.216842,10.655,182.717,180.447,28.643,130.43,257.478,46,45,0.005527657,0.001001631,47.17,0,0,1
20,6.125,0.000285031,3.528,3.448,10.583,14.601,1.261,8.135,10.196,14.238,24.405,0.832437,0.224952,7.774,215.931,216.255,9.239,201.234,228.753,32,31,0.00465385,0.000318291,69.565,0,0,1
21,1.522,0.000144552,0.549,0.575,1.648,9.61,1.015,2.138,4.271,8.433,6.413,0.816023,0.343498,8.402,99.55,122.06,75.957,91.917,363.929,26,23,0.009497406,0.002224491,52,1,4.646,0
22,2.468,0.000183887,0.811,0.769,2.433,15.506,1.238,7.096,9.991,27.89,21.288,0.799428,0.296391,8.002,114.507,144.857,68.724,112.914,310.095,30,27,0.007449761,0.002114714,25.714,1,17.442,0
23,4.443,0.000181787,2.259,3.033,6.777,16.977,1.52,6.455,12.059,22.956,19.365,0.853757,0.209938,9.447,194.37,241.416,91.195,178.32,498.35,91,86,0.004091892,0.001375305,50,3,33.716,0
24,2.084,0.000187358,0.712,1.074,2.135,11.716,1.292,4.578,6.886,9.31,13.735,0.84814,0.219041,9.659,110.088,111.238,5.408,104.201,119.874,46,44,0.00898955,0.000463398,2.439,1,4.23,0
25,1.145,5.31E-05,0.703,0.655,2.11,18.904,1.768,10.917,10.462,12.052,32.751,0.90375,0.116385,11.04,190.45,216.976,93.484,176.282,497.937,27,23,0.004633256,0.001426649,69.048,1,57.479,0
26,5.291,0.000282661,2.972,2.866,8.917,13.269,1.21,5.989,10.171,15.3,17.968,0.749071,0.422026,6.476,138.03,179.168,75.216,131.203,347.011,44,41,0.005342063,0.002133503,32.5,2,41.472,0
27,10.075,0.000776606,4.66,13.542,13.979,26.416,2.21,18.507,7.1856,11.39231818,55.522,0.739782,0.434746,5.876,118.34,123.89,11.817,117.321,141.558,6,5,0.007708578,0.001257493,77.778,0,0,0
28,3.839,0.000219737,0.845,0.735,2.535,9.835,0.908,5.19,6.735,7.03,15.57,0.826288,0.272977,8.911,190.202,188.857,7.209,173.56,195.786,33,32,0.005723988,0.001759302,60.417,0,0,0
29,6.198,0.000280885,2.948,3.032,8.845,10.301,1.247,3.945,5.373,9.9,11.835,0.74022,0.48474,7.129,128.524,246.438,155.095,95.711,451.235,92,79,0.004532069,0.002923702,26.415,1,17.901,0
30,2.489,0.000111752,1.045,1.032,3.135,21.87,1.738,12.66,18.154,13.347,37.979,0.78698,0.325397,6.66,182.862,229.315,104.268,144.489,451.443,88,80,0.004489636,0.001651683,35.294,2,29.543,0
31,7.634,0.000206943,4.007,4.047,12.022,19.971,1.794,8.644,11.304,13.57408333,25.932,0.617599,0.646193,2.122,429.972,361.507,143.785,182.948,504.69,89,80,0.002710741,0.001346773,38.095,1,29.605,0
32,2.575,0.000115175,0.556,0.623,1.667,26.059,2.61,9.741,10.806,17.39188889,29.222,0.644403,0.57739,2.68,141.89,251.213,162.396,136.526,501.414,37,27,0.004473616,0.002599428,62.791,2,48.485,0
33,2.565,0.000120269,0.943,0.906,2.829,22.769,2.052,5.907,13.562,13.57464286,17.722,0.635078,0.605041,2.483,147.834,236.577,117.861,141.722,405.174,55,48,0.004689049,0.002121083,53.125,0,0,0
34,2.58,0.0002018,1.4,1.137,4.201,12.833,1.13,5.352,7.151,16.224,16.055,0.845105,0.210207,9.285,126.179,125.896,10.314,84.852,146.072,30,28,0.00782299,0.000330268,48.889,0,0,0
35,1.077,5.79E-05,0.562,0.567,1.686,7.017,0.646,3.171,4.896,7.518,9.513,0.925105,0.092673,13.163,185.543,174.251,30.636,87.78,199.606,26,24,0.005373914,0.000107413,70.588,1,3.439,0
36,3.272,0.000133318,1.59,1.98,4.771,6.057,0.798,2.361,3.171,6.4,7.084,0.885387,0.166882,13.339,232.515,242.585,64.431,185.386,496.672,84,82,0.004074622,0.000949807,35.088,1,27.331,0
37,3.665,0.000183066,2.221,1.947,6.663,9.303,1.076,3.337,4.86,10.158,10.011,0.84775,0.251336,10.878,199.442,198.833,3.674,193.142,208.93,46,45,0.004995231,0.000215715,51.786,0,0,0
38,1.969,0.000127096,0.906,1.265,2.717,14.352,1.284,7.878,9.287,6.389,23.635,0.798244,0.303854,7.856,174.958,156.57,35.926,79.778,208.453,40,39,0.006453757,0.001827274,38.182,0,0,0
39,1.286,6.70E-05,0.467,0.516,1.4,6.749,0.571,2.478,3.966,6.418,7.435,0.934885,0.073248,12.52,195.656,192.845,8.201,173.927,201.277,31,30,0.00520937,0.000277648,0,0,0,0
40,3.453,0.000266896,1.69,2.003,5.071,9.537,1.066,2.862,4.821,10.091,8.586,0.843355,0.248476,11.689,130.51,129.56,8.739,106.718,158.77,48,47,0.007729491,0.000616378,47.826,0,0,0
