1,1.488,9.02E-05,0.9,0.794,2.699,8.334,0.779,4.517,4.609,6.802,13.551,0.905905,0.119116,11.13,166.533,164.781,10.421,142.229,187.576,160,159,0.006064725,0.000416276,0,0,0,1
2,0.427,3.45E-05,0.243,0.249,0.728,7.428,0.694,4.205,4.311,5.25,12.616,0.966394,0.035275,15.267,124.171,123.883,2.179,118.461,129.205,345,344,0.008072824,0.00014341,0,0,0,1
3,1.493,6.38E-05,0.912,0.822,2.735,11.521,1.068,5.552,7.495,10.72,16.657,0.913043,0.099982,10.744,240.722,234.117,14.841,212.176,260.57,102,101,0.00426967,0.000279215,0,0,0,1
4,0.607,2.46E-05,0.357,0.378,1.071,9.491,0.887,5.349,5.733,6.45,16.047,0.949792,0.054203,13.452,245.445,246.303,3.191,240.788,254.963,354,353,0.004061234,5.99E-05,0,0,0,1
5,0.695,5.72E-05,0.386,0.394,1.159,17.582,1.593,9.968,11.287,15.725,29.905,0.864887,0.176638,9.041,121.641,121.347,4.351,112.758,129.86,163,162,0.008237428,0.000298691,0.752,0,0,1
6,0.382,2.70E-05,0.177,0.238,0.532,5.219,0.468,2.589,2.89,4.646,7.768,0.97451,0.026475,16.685,141.319,141.279,1.565,137.269,145.152,671,670,0.00707797,8.07E-05,0,0,0,1
7,0.63,4.20E-05,0.192,0.251,0.576,5.659,0.547,2.546,3.454,5.046,7.637,0.981484,0.019481,18.186,146.808,149.804,10.282,139.211,184.867,88,87,0.0066632,0.000477879,0,0,0,1
8,0.594,4.26E-05,0.325,0.303,0.976,5.3,0.516,2.833,3.1,4.236,8.499,0.961254,0.043428,15.321,140.395,139.585,6.718,123.556,154.411,219,218,0.007164223,0.00034395,0,0,0,1
9,0.449,3.48E-05,0.165,0.198,0.495,3.616,0.32,1.401,2.298,4.359,4.202,0.982605,0.019794,20.476,128.534,128.787,4.106,120.885,142.468,197,196,0.007757719,0.000271826,0,0,0,1
10,0.888,9.24E-05,0.352,0.435,1.057,5.995,0.604,2.757,3.522,5.367,8.27,0.948301,0.061915,14.438,96.258,96.067,7.303,76.987,113.597,99,98,0.010401099,0.000780807,5.455,0,0,1
11,0.342,2.32E-05,0.125,0.184,0.374,3.154,0.29,1.471,1.765,2.828,4.413,0.980316,0.024878,19.167,147.918,147.518,3.833,140.748,155.517,162,161,0.006776239,0.000176318,5.932,0,0,1
12,1.761,0.000136975,1.054,1.009,3.163,12.044,1.165,6.495,7.333,9.543,19.486,0.892763,0.129603,10.046,128.241,128.632,3.312,121.668,140.553,626,625,0.00777898,0.000240702,0.206,0,0,1
13,0.347,1.44E-05,0.2,0.205,0.6,5.807,0.6,3.11,3.785,4.255,9.331,0.979081,0.022088,18.291,240.232,241.014,4.045,221.763,256.494,1484,1483,0.004149136,7.09E-05,0.806,0,0,1
14,0.346,2.31E-05,0.165,0.197,0.494,6.376,0.58,2.869,3.73,6.027,8.608,0.977499,0.023848,17.062,150.192,150.112,3.764,129.825,162.772,939,938,0.006662297,0.000170041,0.159,0,0,1
15,0.449,2.11E-05,0.208,0.241,0.623,4.354,0.446,1.845,2.346,4.492,5.536,0.967132,0.04215,16.797,207.23,213.475,13.046,200.121,255.597,429,428,0.004684532,0.000279274,0.498,0,0,1
16,0.669,5.43E-05,0.331,0.375,0.994,7.692,0.806,3.9,4.614,6.493,11.701,0.930043,0.083681,12.189,123.392,123.311,2.427,99.233,128.689,1060,1058,0.008110549,0.00020002,3.591,1,0.189,1
17,0.291,2.02E-05,0.062,0.091,0.185,3.512,0.312,1.345,2.193,3.742,4.035,0.984253,0.016916,20.312,145.167,143.957,6.25,132.319,152.704,100,99,0.006953585,0.000309076,0,0,0,1
18,2.106,0.000129994,1.22,1.109,3.66,12.387,1.148,6.509,7.644,12.175,19.528,0.866997,0.166867,8.914,158.395,162.234,10.554,147.366,179.137,111,110,0.006172643,0.000429961,5.333,0,0,1
19,1.046,5.79E-05,0.562,0.594,1.686,10.224,0.934,5.02,6.203,7.949,15.059,0.928083,0.084634,11.706,182.278,181.084,14.476,96.543,203.661,577,575,0.005534968,0.000616084,0.313,1,0.614,1
20,0.685,2.94E-05,0.279,0.25,0.837,4.849,0.562,2.192,2.95,3.847,6.577,0.960119,0.04774,16.858,235.735,232.96,6.934,215.861,242.426,136,134,0.004293743,0.000137256,3.333,0,0,1
21,0.792,7.62E-05,0.411,0.333,1.234,4.136,0.391,2.202,2.552,3.181,6.607,0.972431,0.035008,18.596,103.774,103.862,1.73,98.743,110.597,147,146,0.009623447,0.000203128,0,0,0,0
22,0.418,3.01E-05,0.169,0.16,0.507,3.48,0.399,1.86,2.282,2.818,5.581,0.972584,0.033262,18.866,139.803,138.575,7.383,83.029,209.667,665,664,0.007208077,0.000442211,0,0,0,0
23,2.531,0.000136465,1.306,1.483,3.917,10.218,1.16,4.775,6.379,11.033,14.326,0.890721,0.149084,10.944,177.621,186.557,29.85,155.888,263.471,126,124,0.00539255,0.000777644,1.449,0,0,0
24,0.553,5.17E-05,0.212,0.215,0.637,4.055,0.4,1.787,2.611,4.197,5.362,0.972744,0.036182,19.158,105.033,107.062,6.202,90.259,120.752,258,257,0.009347647,0.000544454,0,0,0,0
25,1.145,5.23E-05,0.553,0.448,1.659,7.283,0.644,3.559,4.476,6.721,10.676,0.933362,0.100922,13.532,217.636,219.882,12.375,195.126,249.829,97,96,0.004563469,0.000260688,0,0,0,0
26,0.792,5.97E-05,0.472,0.446,1.415,7.632,0.733,3.831,3.811,5.524,11.494,0.942656,0.077775,15.273,132.824,132.787,1.669,127.829,137.27,561,559,0.007532973,0.000108008,3.241,1,2.332,0
27,0.532,4.81E-05,0.302,0.323,0.906,7.116,0.636,3.589,4.868,6.208,10.766,0.964331,0.03759,15.057,110.61,110.604,0.953,108.483,114.368,558,557,0.009041186,8.39E-05,0,0,0,0
28,0.209,7.74E-06,0.107,0.116,0.322,1.555,0.142,0.762,0.927,1.252,2.285,0.993604,0.008542,25.722,271.033,270.1,4.573,246.584,275.238,551,550,0.00370206,6.40E-05,0,0,0,0
29,0.918,6.69E-05,0.408,0.532,1.224,5.093,0.477,2.497,3.079,4.575,7.49,0.958267,0.051962,16.332,138.117,137.528,6.186,103.925,145.219,233,231,0.007287191,0.000461365,1.765,0,0,0
30,0.549,3.40E-05,0.292,0.28,0.875,3.979,0.394,1.886,2.112,2.795,5.657,0.969481,0.03365,17.157,158.648,161.524,11.581,146.825,184.14,159,158,0.006194881,0.000436287,2,0,0,0
31,0.689,4.13E-05,0.353,0.397,1.059,22.733,1.828,12.18,18.366,17.327,36.54,0.620008,0.649586,2.232,168.088,168.185,3.274,160.746,174.548,391,371,0.005992319,0.000512907,14.521,1,20.456,0
32,1.538,0.000110648,0.951,0.699,2.853,21.995,1.919,12.421,14.63,13.706,37.263,0.678359,0.526637,3.496,138.305,138.989,4.312,130.982,148.204,100,99,0.007192097,0.000232734,35,0,0,0
33,0.388,2.77E-05,0.134,0.177,0.401,6.802,0.599,4.006,4.143,4.164,12.017,0.976459,0.02866,17.276,139.896,140.185,5.943,129.52,157.715,787,786,0.007134378,0.000301975,0.179,0,0,0
34,0.826,5.73E-05,0.244,0.314,0.733,6.756,0.71,2.401,3.13,8.069,7.203,0.941221,0.08519,15.626,135.996,146.796,52.467,125.803,470.707,158,155,0.006936335,0.00134031,17.557,1,3.342,0
35,0.424,2.13E-05,0.225,0.246,0.676,3.299,0.3,1.807,1.868,2.248,5.421,0.981712,0.023621,20.154,198.884,198.873,3.526,172.828,222.645,575,574,0.005028984,9.96E-05,5.863,0,0,0
36,0.376,1.59E-05,0.185,0.196,0.555,2.8,0.257,1.526,1.696,2.047,4.577,0.988399,0.011848,20.388,233.7,236.866,10.528,222.194,257.517,234,233,0.004222568,0.000185569,0,0,0,0
37,0.289,1.22E-05,0.144,0.144,0.431,2.808,0.295,1.551,1.668,1.85,4.653,0.977422,0.03411,22.425,233.502,238.535,35.73,197.696,468.245,477,472,0.004226771,0.000410082,3.349,0,0,0
38,0.526,3.66E-05,0.291,0.273,0.872,4.946,0.461,2.908,2.668,3.319,8.725,0.979692,0.02532,20.323,143.348,143.728,2.626,126.185,157.433,621,620,0.006962976,0.000140035,0.917,0,0,0
39,0.613,2.93E-05,0.247,0.23,0.741,3.653,0.479,1.73,2.07,3.133,5.191,0.958534,0.050446,17.423,210.924,208.836,11.116,162.298,229.222,241,240,0.004779258,0.000253088,5.691,0,0,0
40,0.471,3.38E-05,0.186,0.23,0.558,2.793,0.26,1.183,1.52,2.576,3.548,0.984417,0.02017,22.797,138.697,139.265,2.273,132.744,145.84,176,175,0.00717878,0.000129803,0,0,0,0
