1.0,2.105,0.000109648,0.902,1.076,2.707,6.163,0.718,2.403,3.163,5.009,7.208,0.886134,0.188092,14.644,193.824,192.37,7.748,171.394,217.449,107.0,104.0,0.005207794,0.000646434,0.0,0.0,0.0,23.0,1.0
2.0,3.671,0.000305225,1.66,1.687,4.979,10.203,0.922,4.369,5.335,7.554,13.107,0.913298,0.111717,12.6,125.274,120.851,7.859,105.595,129.495,35.0,34.0,0.008314574,0.000817099,0.0,0.0,0.0,8.0,1.0
3.0,1.909,8.8952e-05,0.909,1.214,2.726,13.255,1.333,5.768,8.219,16.005,17.303,0.893378,0.129422,10.342,216.023,215.344,30.866,167.708,270.718,54.0,53.0,0.004658544,0.000682572,38.462,0.0,0.0,40.0,1.0
4.0,0.767,3.3933e-05,0.35,0.403,1.049,9.989,0.914,4.636,5.106,6.679,13.909,0.95475,0.049375,14.229,231.56,226.403,14.781,196.159,241.78,70.0,69.0,0.004423354,0.000312447,0.0,0.0,0.0,5.0,1.0
5.0,1.902,0.000157842,0.583,0.779,1.75,13.002,1.21,6.658,6.538,18.808,19.973,0.819181,0.258462,7.977,119.145,120.044,13.929,102.544,158.476,32.0,30.0,0.008296791,0.000966857,3.704,1.0,8.234,16.0,1.0
6.0,1.195,8.9893e-05,0.598,0.619,1.795,17.9,1.64,4.674,8.994,25.529,14.023,0.921392,0.087842,11.397,132.897,132.547,1.549,129.879,135.676,24.0,23.0,0.007521432,0.000103005,0.0,0.0,0.0,46.0,1.0
7.0,3.741,0.000321611,2.054,1.74,6.163,13.908,1.28,5.121,7.622,21.438,15.363,0.840401,0.234947,8.713,114.853,116.387,10.3,98.621,136.292,37.0,35.0,0.008596365,0.000798799,30.952,0.0,0.0,40.0,1.0
8.0,1.402,0.000104629,0.666,0.843,1.999,12.833,1.216,5.673,6.81,10.644,17.018,0.89489,0.126831,9.921,141.697,135.826,26.842,78.368,161.701,29.0,28.0,0.007464466,0.001932845,24.138,0.0,0.0,20.0,1.0
9.0,1.87,0.000192691,0.658,1.105,1.975,14.517,1.395,5.992,7.872,14.176,17.976,0.824743,0.242587,7.742,97.13,96.919,5.207,89.018,107.894,19.0,18.0,0.010304439,0.000588443,0.0,0.0,0.0,11.0,1.0
10.0,2.555,0.000235874,1.199,1.097,3.597,14.784,1.489,8.011,7.86,10.478,24.033,0.838942,0.226858,8.941,112.903,108.62,10.805,82.494,119.35,34.0,33.0,0.009230709,0.001014216,22.5,0.0,0.0,12.0,1.0
