1,2.025,9.93E-05,1.028,1.251,3.084,11.047,1.244,4.223,5.973,12.467,12.67,0.891718,0.151406,11.866,204,204.431,17.543,154.02,231.704,249,247,0.004904438,0.00046058,18.543,1,19.702,1
2,2.026,0.00016664,1.006,1.091,3.019,9.969,1.096,3.746,5.717,12.918,11.237,0.913536,0.126997,12.8,124.529,122.049,7.082,104.583,131.336,141,140,0.008226268,0.000584275,1.724,0,0,1
3,2.624,0.000120884,1.436,1.558,4.309,18.624,1.641,9.593,12.6,23.938,28.78,0.834927,0.219431,7.754,209.441,217.476,24.316,167.694,274.273,248,244,0.004607402,0.000534034,38.71,3,30.081,1
4,1.811,7.48E-05,0.959,1.036,2.876,10.974,1.125,4.641,6.861,11.346,13.922,0.892771,0.15405,11.163,240.844,242.007,26.805,177.919,296.756,386,383,0.004130764,0.000493388,2.469,1,1.693,1
5,1.093,0.000101398,0.491,0.555,1.474,13.892,1.26,6.675,8.918,12.692,20.024,0.870311,0.169428,9.26,110.431,108.005,7.577,82.06,116.655,112,110,0.00927905,0.00075352,0.971,1,2.087,1
6,1.47,0.00011182,0.651,0.753,1.954,12.12,1.111,4.673,7.08,11.967,14.02,0.925846,0.108413,12.633,131.22,131.388,7.391,114.716,146.396,151,148,0.007604523,0.000462975,1.739,0,0,1
7,1.77,0.000137906,0.945,1.086,2.836,9.564,0.927,4.083,5.488,9.567,12.249,0.933522,0.092459,14.581,129.815,128.076,8.105,98.295,140.597,154,152,0.007791392,0.000546945,9.231,1,7.622,1
8,0.939,6.28E-05,0.358,0.481,1.073,10.608,1.031,4.231,6.073,10.836,12.692,0.945127,0.06569,13.827,148.527,149.765,9.243,130.713,166.559,181,180,0.006686697,0.000412863,0,0,0,1
9,1.88,0.000160998,0.775,1.023,2.324,13.784,1.337,5.11,8.252,16.23,15.331,0.875066,0.171388,9.838,117.675,117.009,12.967,88.791,159.984,127,125,0.008565827,0.000959191,2.703,1,2.424,1
10,3.017,0.000264121,1.221,1.371,3.664,16.135,1.362,5.74,8.253,9.845,17.219,0.810385,0.285904,7.458,94.057,128.644,112.141,81.093,492.298,123,110,0.008754687,0.003767566,21.277,2,23.559,1
11,1.346,8.91E-05,0.571,0.804,1.713,10.003,0.982,4.075,6.386,10.129,12.225,0.876539,0.186417,11.005,153.341,150.816,13.041,107.55,188.734,185,182,0.00662319,0.000633028,2.439,0,0,1
12,2.6,0.000201351,1.265,1.541,3.795,12.461,1.17,5.849,7.587,12.931,17.547,0.864939,0.195448,9.922,129.861,129.522,11.329,97.193,161.153,111,109,0.007745206,0.000748901,7.527,1,6.804,1
13,1.39,6.30E-05,0.591,0.6,1.774,9.71,0.972,4.064,5.449,10.252,12.192,0.92202,0.105477,13.521,219.827,221.363,17.225,154.725,268.961,254,253,0.004529877,0.000386081,6.452,0,0,1
14,1.777,9.82E-05,0.742,0.768,2.226,11.455,1.13,4.237,6.641,11.811,12.712,0.887069,0.15385,10.775,175.193,180.413,27.313,125.559,240.936,233,231,0.005529174,0.00084761,3.731,1,1.394,1
15,1.697,7.97E-05,0.636,0.661,1.909,11.115,1.068,3.911,5.727,12.401,11.732,0.886559,0.187007,12.09,221.552,212.446,34.479,110.375,262.341,307,302,0.004698852,0.00092719,25.263,3,24.827,1
16,2.056,0.000178099,0.856,0.969,2.569,15.416,1.391,6.343,8.475,16.195,19.03,0.875826,0.15359,9.338,113.825,115.477,8.879,91.675,136.638,128,126,0.008660794,0.000686405,30.909,1,9.747,1
17,2.411,0.00018115,1.117,1.065,3.352,9.15,0.93,3.559,5.546,9.497,10.677,0.863103,0.208235,10.951,137.674,134.203,16.729,78.941,156.778,146,145,0.007513789,0.001146676,3.571,0,0,1
