1.0,2.502,0.000122824,1.156,1.634,3.469,13.513,1.273,5.263,8.771,16.779,15.789,0.901302,0.121982,11.384,201.997,203.471,10.853,182.713,220.23,94.0,92.0,0.004910018,0.000319794,0.0,0.0,0.0,23.0,1.0
2.0,2.877,0.000244132,1.25,1.323,3.749,13.719,1.275,4.169,5.84,12.847,12.507,0.859335,0.195964,11.073,120.804,118.96,6.834,92.504,126.032,43.0,42.0,0.008486363,0.000755513,0.0,0.0,0.0,8.0,1.0
3.0,2.162,0.000100978,1.131,1.215,3.393,11.043,1.199,5.316,6.742,11.269,15.948,0.910303,0.116066,11.933,219.238,213.395,28.528,163.177,253.181,91.0,90.0,0.004670812,0.000645282,0.0,0.0,0.0,40.0,1.0
4.0,1.903,8.5195e-05,1.029,1.173,3.087,11.187,1.031,5.524,7.445,10.508,16.572,0.893204,0.135579,10.558,225.43,224.469,5.332,207.886,232.597,112.0,111.0,0.0044757,0.000173982,0.0,0.0,0.0,5.0,1.0
5.0,3.594,0.000305107,1.648,1.977,4.943,15.248,1.36,4.89,10.72,15.286,14.669,0.785647,0.363665,7.718,115.019,116.872,7.764,105.789,127.848,28.0,27.0,0.008490417,0.000672125,10.714,0.0,0.0,16.0,1.0
6.0,3.684,0.000267561,1.602,2.369,4.807,16.237,1.529,4.884,10.633,27.551,14.651,0.899772,0.127611,11.335,136.037,137.69,10.28,118.824,156.212,51.0,50.0,0.007262241,0.000618268,0.0,0.0,0.0,46.0,1.0
7.0,1.498,0.000122167,0.827,0.763,2.481,9.698,0.821,3.668,6.055,9.741,11.005,0.960396,0.044185,15.789,125.315,123.007,8.942,104.251,135.794,41.0,40.0,0.008157303,0.000657809,0.0,0.0,0.0,40.0,1.0
8.0,2.916,0.000201384,1.087,1.093,3.261,12.629,1.235,4.665,7.582,10.571,13.996,0.901408,0.122677,11.126,147.062,143.706,24.824,67.957,167.523,46.0,45.0,0.00690539,0.00143779,26.667,0.0,0.0,20.0,1.0
9.0,2.425,0.000215316,1.178,1.214,3.534,11.826,1.113,4.656,6.29,10.6,13.968,0.934544,0.075856,12.899,114.162,113.562,3.121,108.195,124.664,37.0,36.0,0.008879706,0.000463037,3.226,0.0,0.0,11.0,1.0
10.0,2.455,0.000236266,0.932,0.503,2.795,7.774,0.76,1.786,2.603,8.034,5.358,0.893957,0.152048,13.021,106.842,103.802,7.639,78.795,109.618,19.0,18.0,0.009625477,0.000790226,25.0,0.0,0.0,12.0,1.0
11.0,1.15,7.8482e-05,0.464,0.551,1.392,6.511,0.597,3.197,4.103,7.403,9.591,0.921043,0.096088,12.275,149.536,146.206,12.364,122.117,159.565,39.0,38.0,0.006823563,0.000582263,0.0,0.0,0.0,24.0,1.0
12.0,5.55,0.000445942,3.287,4.345,9.862,21.927,1.867,10.874,10.985,18.90921053,32.623,0.79531,0.369995,7.518,129.856,125.921,8.073,115.002,135.007,13.0,12.0,0.008035399,0.000765224,50.0,0.0,0.0,32.0,1.0
13.0,1.636,7.8062e-05,0.286,0.392,0.858,9.199,1.083,2.457,4.514,9.577,7.371,0.87947,0.17463,12.004,203.599,207.553,65.622,143.4,493.154,50.0,46.0,0.004772211,0.001043545,22.581,1.0,21.593,23.0,1.0
14.0,4.308,0.000289585,1.787,2.153,5.36,18.843,1.643,8.431,12.865,14.508,25.294,0.824414,0.267201,8.5,142.119,149.12,21.713,116.069,184.315,63.0,62.0,0.006722076,0.000999594,4.878,0.0,0.0,5.0,1.0
