1,3.343,0.000164283,1.349,1.826,4.047,12.619,1.316,5.287,7.67,15.858,15.862,0.767751,0.401774,6.754,208.781,204.866,21.351,156.807,239.789,205,200,0.004913954,0.000615819,35.849,3,29.424,1
2,3.314,0.000247864,1.485,2.056,4.456,13.296,1.353,5.363,8.725,14.178,16.09,0.79618,0.3465,8.091,132.447,134.598,47.715,90.056,488.771,163,152,0.007479293,0.001553044,21.053,6,23.331,1
3,2.757,0.000126683,1.409,1.489,4.226,19.646,1.692,10.629,11.795,17.845,31.888,0.819205,0.24364,7.239,216.694,218.61,31.707,170.904,266.05,91,86,0.004594592,0.000665521,69.481,4,55.351,1
4,3.343,0.000132587,1.788,1.908,5.363,13.998,1.31,6.76,9.176,14.721,20.281,0.835122,0.251139,8.941,253.481,251.4,29.939,198.093,292.576,232,225,0.003966524,0.00050995,42.69,5,46.673,1
5,3.538,0.000299835,1.708,1.481,5.124,12.371,1.141,5.514,7.423,0.827,16.543,0.768686,0.377609,6.543,115.86,117.829,10.658,96.277,139.542,78,71,0.008473982,0.000897612,41.667,4,50.666,1
6,2.945,0.000206307,1.285,1.469,3.856,13.835,1.369,5.338,9.186,14.962,16.013,0.849087,0.215229,9.206,144.499,142.953,11.902,106.097,163.744,164,159,0.007006148,0.000677177,53.462,4,49.264,1
7,3.331,0.000230644,1.736,2.063,5.209,16.507,1.456,6.593,9.974,20.341,19.78,0.847199,0.239417,9.685,137.6,142.543,33.315,121.187,448.257,139,135,0.006923428,0.001162325,39.877,3,41.686,1
8,3.099,0.00019987,1.623,1.454,4.869,14.282,1.296,5.798,7.555,10.624,17.395,0.844608,0.221686,8.892,153.684,153.62,18.495,74.964,181.701,148,142,0.006448604,0.000733376,42.941,4,41.932,1
9,3.474,0.000280212,1.289,1.453,3.866,14.389,1.325,5.517,8.036,10.873,16.55,0.784371,0.34774,7.037,121.416,123.158,16.956,93.471,172.109,97,90,0.008064894,0.001179703,44.231,6,40.886,1
10,5.989,0.000293124,2.792,3.991,8.376,17.295,1.491,7.044,12.174,11.64452381,21.133,0.692416,0.502212,3.961,96.285,230.756,174.582,77.531,499.45,177,144,0.004894712,0.004053183,54.872,11,53.434,1
11,2.743,0.000179433,1.205,1.513,3.615,12.399,1.245,4.781,5.945,10.601,14.342,0.792194,0.316178,7.419,143.534,152.115,44.451,117.793,339.028,134,126,0.006541662,0.001545438,38,6,39.363,1
12,5.232,0.000285392,2.603,3.297,7.81,16.558,1.52,7.657,10.972,12.72,22.97,0.734132,0.441052,5.395,139.336,184.371,126.521,98.94,507.006,150,140,0.005455114,0.002817087,43.421,4,28.767,1
13,2.831,0.00012191,1.252,1.242,3.755,12.518,1.157,4.254,6.825,15.333,12.761,0.863721,0.200433,10.328,230.224,235.037,47.463,133.07,479.673,214,206,0.004306323,0.00074105,42.236,5,38.397,1
14,4.743,0.000241944,2.168,2.658,6.505,17.854,1.584,7.393,11.292,18.795,22.179,0.774515,0.352349,6.549,182.646,198.163,71.174,131.251,461.372,248,235,0.005100564,0.00152089,31.937,4,30.09,1
15,3.144,0.000139361,1.586,1.565,4.758,13.322,1.306,5.133,7.973,17.718,15.399,0.82046,0.293073,8.993,220.465,225.447,21.51,172.166,345.009,295,281,0.004432694,0.000424507,46.545,3,51.287,1
16,4.055,0.000214698,1.821,2.004,5.464,15.613,1.297,6.542,8.336,21.53,19.627,0.770037,0.390958,6.807,133.336,200.606,138.152,97.832,490.736,178,147,0.005294011,0.002936901,52.604,9,48.052,1
17,2.383,0.000167492,0.704,0.808,2.112,9.57,0.934,3.424,4.543,9.368,10.272,0.837253,0.250364,9.502,144.309,142.612,11.517,102.677,162.812,113,107,0.007029959,0.000672112,30.769,5,27.061,1
18,5.039,0.000321963,2.793,2.552,8.378,23.636,1.88,12.11,20.88,35.367,36.33,0.717084,0.464418,4.615,177.617,160.453,45.651,79.852,225.39,95,90,0.006389691,0.00223819,51.449,4,36.82,1
19,4.346,0.00026046,1.775,2.023,5.326,15.073,1.374,4.987,7.655,17.132,14.962,0.783994,0.320961,6.391,167.438,168.254,23.494,126.048,232.905,121,115,0.005993375,0.001066786,51.25,5,41.641,1
20,2.367,0.000101951,1.122,1.113,3.366,10.712,1.046,4.579,6.311,9.985,13.736,0.829672,0.269426,8.828,223.171,231.763,33.296,178.371,295.429,184,178,0.004307138,0.000621805,54.07,5,46.287,1
21,2.93,0.000238491,0.954,1.295,2.863,14.04,1.259,5.744,8.501,11.32,17.232,0.797529,0.302723,7.031,117.322,123.701,33.689,92.623,278.114,97,90,0.008139828,0.001657359,53.216,6,56.711,0
22,5.342,0.000310772,2.404,2.975,7.212,16.878,1.543,5.492,7.98,31.659,16.475,0.765611,0.378796,6.692,122.421,185.702,139.647,95.853,495.831,150,126,0.005817646,0.003315814,45.283,6,18.337,0
