1.0,1.728,9.2615e-05,0.807,1.056,2.422,9.779,0.984,4.1,6.374,9.107,12.299,0.890381,0.152535,11.97,189.213,186.832,11.257,162.412,201.261,97.0,95.0,0.005360312,0.000365944,7.143,1.0,8.449,23.0,1.0
2.0,3.34,0.000255601,1.705,1.772,5.116,13.053,1.308,5.658,7.013,13.321,16.973,0.873984,0.1808,11.139,133.318,131.055,8.661,112.571,143.136,67.0,65.0,0.007651962,0.000584935,5.66,1.0,7.61,8.0,1.0
3.0,2.199,0.00010372,1.226,1.243,3.678,16.345,1.345,6.365,10.168,15.329,19.096,0.853699,0.19335,8.701,211.696,212.013,16.924,181.822,235.288,112.0,109.0,0.004717576,0.000402391,53.39,1.0,14.51,40.0,1.0
4.0,1.863,8.252e-05,1.085,1.211,3.254,10.098,0.971,4.628,6.425,8.421,13.885,0.892907,0.144247,11.189,228.717,225.574,7.782,210.4,239.527,121.0,119.0,0.004430526,0.000185071,20.896,1.0,19.124,5.0,1.0
5.0,1.933,0.000167667,0.651,0.866,1.953,16.578,1.425,7.844,5.62,13.411,23.531,0.835067,0.222963,8.235,116.685,115.081,6.846,102.97,122.716,43.0,41.0,0.008675514,0.000562252,7.143,1.0,17.399,16.0,1.0
6.0,4.019,0.000302776,2.167,2.423,6.502,12.824,1.148,5.696,8.468,11.562,17.088,0.80623,0.305299,8.176,136.52,131.907,10.406,108.466,145.712,87.0,85.0,0.007532889,0.000660472,24.096,1.0,4.7,46.0,1.0
7.0,2.277,0.000197899,1.141,1.488,3.422,15.584,1.439,7.205,11.423,15.165,21.615,0.877994,0.156827,9.661,114.878,115.773,7.809,106.244,136.431,37.0,36.0,0.00869311,0.0005906,47.541,0.0,0.0,40.0,1.0
8.0,3.557,0.000228561,1.632,1.525,4.897,17.942,1.884,7.931,13.725,21.617,23.793,0.803476,0.339018,7.308,154.161,155.984,14.629,135.832,176.733,60.0,58.0,0.006425262,0.000630862,35.088,0.0,0.0,20.0,1.0
9.0,3.349,0.000276574,1.713,2.133,5.139,13.324,1.301,5.24,8.855,21.363,15.719,0.82189,0.24736,7.998,110.544,120.07,14.768,104.048,143.037,54.0,51.0,0.008257382,0.001069611,53.933,2.0,14.376,11.0,1.0
10.0,2.122,0.000206098,0.729,0.782,2.187,8.023,0.727,3.503,4.542,6.649,10.508,0.866175,0.182976,10.17,96.386,122.47,98.462,84.834,485.657,34.0,26.0,0.009714066,0.0021953,31.915,2.0,42.933,12.0,1.0
11.0,1.707,0.000119694,0.672,0.8,2.016,10.825,1.137,5.191,5.436,9.361,15.573,0.864962,0.188261,10.958,143.841,142.464,5.793,128.173,154.968,65.0,63.0,0.007012945,0.00031703,33.333,1.0,3.325,24.0,1.0
12.0,5.935,0.000423447,3.032,3.438,9.095,22.53,2.007,6.975,13.568,18.90921053,20.925,0.746617,0.442332,6.103,140.586,139.316,7.675,126.968,155.315,48.0,45.0,0.007134645,0.000566914,16.216,2.0,12.85,32.0,1.0
13.0,3.885,0.000183399,1.893,2.348,5.68,17.403,1.526,7.04,10.947,16.328,21.12,0.780456,0.382272,7.399,205.985,213.244,26.147,179.269,253.376,60.0,58.0,0.00472071,0.000623394,39.024,1.0,4.331,23.0,1.0
14.0,4.333,0.000262446,1.985,2.549,5.956,14.871,1.389,6.255,9.85,20.986,18.765,0.810953,0.293132,7.957,158.817,165.064,24.288,130.567,209.105,95.0,93.0,0.00605684,0.000934864,18.056,0.0,0.0,5.0,1.0
15.0,2.783,0.000124692,1.215,1.317,3.646,11.069,1.538,3.483,5.161,8.94,10.448,0.826576,0.277862,10.052,211.27,225.638,30.116,182.843,338.99,104.0,97.0,0.00448024,0.000543162,2.0,1.0,6.37,31.0,1.0
16.0,2.133,0.000150058,0.802,0.962,2.407,11.901,1.218,5.062,5.873,14.811,15.185,0.812153,0.292737,8.483,112.759,155.235,121.668,97.576,479.412,58.0,49.0,0.007035052,0.003427141,25.0,2.0,21.705,55.0,1.0
17.0,2.408,0.000166414,1.164,1.566,3.491,8.781,0.916,2.335,4.261,8.003,7.005,0.856009,0.229809,12.385,145.386,143.546,24.323,109.298,234.848,68.0,65.0,0.006910858,0.001121949,18.966,2.0,18.158,5.0,1.0
18.0,1.506,0.000175117,0.953,0.801,2.859,30.113,2.567,9.718,13.68252632,21.68090909,29.154,0.615616,0.657168,2.137,85.65,85.567,1.888,82.557,87.498,6.0,5.0,0.011625196,0.000227407,85.0,0.0,0.0,32.0,1.0
19.0,3.56,0.000198208,1.668,2.537,5.003,15.322,1.321,5.54,10.115,17.209,16.62,0.814791,0.292266,8.25,178.506,179.513,23.119,132.083,227.659,65.0,62.0,0.005567368,0.00087369,28.571,2.0,25.302,26.0,1.0
20.0,4.043,0.000191707,2.037,2.071,6.111,19.178,1.621,7.517,13.578,19.337,22.551,0.811871,0.331814,7.531,196.329,208.895,22.632,183.487,244.4,47.0,44.0,0.004741695,0.000530119,72.619,1.0,24.498,46.0,1.0
21.0,2.278,0.000193837,0.871,0.662,2.613,14.94,1.296,6.622,8.92,14.234,19.867,0.857823,0.197776,9.262,112.898,118.044,53.761,89.852,454.389,55.0,52.0,0.008510144,0.002157003,20.0,1.0,20.832,1.0,0.0
22.0,1.122,0.000107604,0.245,1.05896,0.735,10.923,1.039,3.722,5.51648,10.48536,11.165,0.67768,0.557162,3.792,103.888,104.105,1.741,102.283,106.362,5.0,4.0,0.009594287,0.000144299,81.356,0.0,0.0,1.0,0.0
23.0,2.715,0.000138169,1.376,1.513,4.128,11.251,1.144,4.7,6.474,9.581,14.099,0.878536,0.160955,10.226,194.158,196.241,13.165,157.286,220.081,92.0,90.0,0.005088661,0.000386515,23.077,1.0,18.074,1.0,0.0
