1.0,1.22,7.4041e-05,0.732,0.67,2.196,8.719,0.875,4.347,5.166,7.548,13.04,0.911508,0.109983,12.212,158.689,164.768,12.981,146.445,211.442,1431.0,1427.0,0.006070749,0.000474289,10.656,1.0,0.178,23.0,1.0
2.0,1.264,0.000100503,0.791,0.676,2.373,16.872,1.504,9.316,9.771,13.811,27.949,0.918077,0.097902,11.493,126.074,125.781,1.995,119.406,134.861,557.0,556.0,0.00795316,0.000149089,0.0,0.0,0.0,8.0,1.0
3.0,1.542,7.4376e-05,0.938,0.915,2.813,11.98,1.16,5.93,7.758,11.368,17.79,0.914887,0.101791,11.364,209.18,207.343,17.765,176.207,237.754,123.0,122.0,0.004824585,0.000422345,9.231,0.0,0.0,40.0,1.0
4.0,0.585,2.2508e-05,0.356,0.349,1.067,7.978,0.793,3.986,4.672,5.95,11.957,0.970393,0.031713,16.884,256.526,260.067,14.697,237.448,291.376,408.0,407.0,0.003845774,0.000216149,0.0,0.0,0.0,5.0,1.0
5.0,0.838,6.9436e-05,0.494,0.45,1.483,12.526,1.202,6.56,7.717,10.977,19.68,0.936404,0.07152,12.658,122.038,120.642,3.778,108.345,124.431,140.0,139.0,0.008290073,0.000273234,0.0,0.0,0.0,16.0,1.0
6.0,0.506,3.2704e-05,0.278,0.294,0.834,8.493,0.798,4.256,5.151,7.25,12.769,0.975265,0.025817,16.859,154.841,154.723,1.485,150.852,158.132,283.0,282.0,0.006463046,6.7081e-05,0.0,0.0,0.0,46.0,1.0
7.0,0.988,7.528e-05,0.536,0.465,1.609,6.668,0.642,3.588,3.829,4.929,10.765,0.979404,0.021914,18.81,130.392,131.414,8.128,114.413,156.95,119.0,118.0,0.007620709,0.000487363,0.0,0.0,0.0,40.0,1.0
8.0,0.447,2.6397e-05,0.228,0.244,0.683,11.86,1.059,5.257,7.051,10.827,15.771,0.963368,0.040185,15.989,171.768,169.211,14.791,82.741,182.113,320.0,319.0,0.005907437,0.000681285,0.526,0.0,0.0,20.0,1.0
9.0,0.296,2.0331e-05,0.098,0.133,0.293,3.022,0.288,1.164,1.529,2.996,3.491,0.993781,0.007043,25.862,146.639,145.49,3.309,137.541,155.351,146.0,145.0,0.006867116,0.000183806,0.0,0.0,0.0,11.0,1.0
10.0,0.717,7.3027e-05,0.32,0.419,0.959,11.871,1.067,4.619,6.368,12.973,13.857,0.970768,0.030891,16.522,95.992,98.206,5.743,87.235,108.931,92.0,91.0,0.010181606,0.000589926,0.0,0.0,0.0,12.0,1.0
11.0,0.411,2.6705e-05,0.123,0.176,0.369,3.063,0.319,1.188,1.613,3.442,3.564,0.985407,0.016595,24.532,153.072,154.276,8.413,127.856,167.195,109.0,108.0,0.006492317,0.000387005,0.0,0.0,0.0,24.0,1.0
12.0,1.438,0.000112619,0.842,0.835,2.526,10.446,0.988,5.431,6.243,8.803,16.293,0.940658,0.065783,12.98,124.941,127.68,6.326,118.902,151.293,856.0,855.0,0.007833345,0.000390275,0.0,0.0,0.0,32.0,1.0
13.0,0.324,1.3491e-05,0.187,0.186,0.561,6.606,0.589,3.308,3.974,4.477,9.923,0.982121,0.019458,19.576,239.883,239.836,2.705,202.511,250.427,1220.0,1219.0,0.004168831,5.5347e-05,0.78,0.0,0.0,23.0,1.0
14.0,0.442,1.8498e-05,0.275,0.237,0.826,4.544,0.406,2.243,2.627,3.879,6.729,0.985219,0.015158,19.356,238.325,238.785,6.128,229.685,263.009,1490.0,1489.0,0.004187945,0.000106971,0.0,0.0,0.0,5.0,1.0
15.0,0.561,2.4631e-05,0.321,0.364,0.962,3.671,0.387,1.407,1.836,3.599,4.221,0.98567,0.021488,24.072,225.803,227.588,7.126,217.121,253.531,364.0,363.0,0.004393406,0.000154796,0.0,0.0,0.0,31.0,1.0
16.0,0.976,7.186e-05,0.585,0.449,1.754,7.269,0.656,4.013,4.122,5.139,12.04,0.944967,0.081843,14.32,136.092,135.817,1.633,128.088,141.053,854.0,843.0,0.007364664,0.000129608,4.085,5.0,5.037,55.0,1.0
17.0,0.509,3.2581e-05,0.275,0.252,0.825,2.981,0.29,1.409,1.681,2.186,4.226,0.986677,0.018002,24.848,157.316,156.431,3.76,145.223,167.7,123.0,122.0,0.006402156,0.000191232,1.282,0.0,0.0,5.0,1.0
18.0,3.074,0.000159136,1.818,1.84,5.455,14.213,1.345,7.81,10.25,14.603,23.429,0.853524,0.182311,8.188,187.764,200.345,63.88,166.941,496.249,86.0,80.0,0.005177378,0.000874355,21.875,1.0,24.803,32.0,1.0
19.0,1.084,5.8715e-05,0.592,0.648,1.775,8.015,0.744,3.729,5.145,7.828,11.188,0.958867,0.048224,14.956,184.288,184.569,5.081,172.193,237.06,559.0,558.0,0.005417715,0.000174688,0.656,0.0,0.0,26.0,1.0
20.0,1.565,6.6703e-05,0.802,0.826,2.405,5.264,0.591,2.441,3.241,4.102,7.323,0.950794,0.068898,17.689,238.077,234.752,11.665,182.599,245.353,110.0,109.0,0.004261135,0.000276834,0.0,0.0,0.0,46.0,1.0
21.0,0.813,7.4364e-05,0.434,0.437,1.302,17.38,1.473,8.595,10.105,10.285,25.785,0.866896,0.196358,10.686,108.954,109.202,1.316,107.359,113.089,62.0,56.0,0.009150303,0.000122857,15.625,4.0,19.634,1.0,0.0
22.0,0.567,4.1727e-05,0.285,0.269,0.855,5.786,0.541,3.01,3.654,4.681,9.03,0.937763,0.10266,16.849,135.742,135.975,3.317,122.999,143.743,574.0,561.0,0.007353188,0.000184084,6.167,6.0,7.498,1.0,0.0
23.0,0.814,4.1103e-05,0.442,0.476,1.326,6.093,0.557,3.14,3.876,5.088,9.421,0.98242,0.018011,18.044,196.089,198.058,7.041,189.397,224.03,212.0,211.0,0.005046949,0.000181374,0.0,0.0,0.0,1.0,0.0
24.0,0.482,4.0024e-05,0.142,0.151,0.426,5.36,0.506,1.731,2.838,6.808,5.194,0.962749,0.060125,19.339,119.563,120.321,9.319,97.302,134.813,167.0,165.0,0.008295369,0.000628894,0.725,1.0,1.436,1.0,0.0
25.0,0.603,2.9228e-05,0.312,0.29,0.935,9.325,0.881,4.73,6.266,7.823,14.191,0.957457,0.048019,15.602,191.815,206.451,25.004,186.193,262.74,222.0,221.0,0.004850081,0.000554223,0.0,0.0,0.0,1.0,0.0
26.0,0.652,4.7912e-05,0.4,0.334,1.201,11.071,0.955,6.189,6.399,7.973,18.567,0.960893,0.044183,16.444,135.703,136.006,1.536,131.886,139.96,206.0,205.0,0.007353047,8.9628e-05,0.0,0.0,0.0,1.0,0.0
27.0,0.591,5.3302e-05,0.347,0.36,1.04,6.917,0.601,3.909,4.295,5.219,11.726,0.965978,0.035631,15.127,110.997,110.948,1.096,105.322,112.692,595.0,594.0,0.009014621,9.8893e-05,0.0,0.0,0.0,1.0,0.0
28.0,0.366,1.0797e-05,0.21,0.18,0.629,2.512,0.236,1.292,1.492,1.89,3.877,0.99452,0.006659,26.007,339.943,338.646,9.836,310.747,359.592,492.0,491.0,0.002952907,8.9722e-05,0.0,0.0,0.0,1.0,0.0
29.0,0.343,2.2897e-05,0.131,0.164,0.394,3.041,0.345,1.247,1.698,2.601,3.74,0.983448,0.02453,26.153,150.088,149.561,5.079,134.174,156.943,170.0,169.0,0.00668307,0.000227892,12.879,0.0,0.0,1.0,0.0
30.0,0.37,2.0901e-05,0.121,0.145,0.362,4.895,0.48,1.744,2.538,5.162,5.231,0.981851,0.019279,19.195,177.245,176.962,15.426,150.611,205.038,173.0,172.0,0.005653177,0.00049668,2.0,0.0,0.0,1.0,0.0
31.0,1.763,9.4794e-05,0.862,1.16,2.587,23.723,1.959,12.761,16.917,14.314,38.283,0.665432,0.5628,3.21,190.286,191.945,8.688,182.12,245.221,347.0,331.0,0.005378252,0.000999021,4.663,0.0,0.0,1.0,0.0
32.0,2.192,0.000116662,0.971,1.12,2.913,22.686,1.952,10.729,21.804,16.755,32.188,0.651746,0.574026,2.888,159.198,213.888,116.037,144.406,496.113,130.0,113.0,0.00532226,0.001793389,23.958,1.0,26.382,1.0,0.0
33.0,0.55,3.7051e-05,0.229,0.26,0.686,10.358,0.937,6.058,6.958,6.631,18.175,0.96018,0.046741,15.852,153.981,148.333,18.52,100.915,179.611,355.0,354.0,0.006737749,0.000899466,1.235,0.0,0.0,1.0,0.0
34.0,1.251,7.3673e-05,0.542,0.474,1.627,4.439,0.579,1.482,2.228,4.06,4.445,0.934483,0.108222,19.377,174.893,169.333,21.342,75.035,200.04,111.0,106.0,0.005888588,0.00118397,26.136,1.0,5.343,1.0,0.0
35.0,0.589,2.4099e-05,0.267,0.284,0.802,2.171,0.223,1.089,1.281,1.51,3.268,0.984343,0.021734,25.526,244.353,244.455,11.771,182.338,325.324,497.0,495.0,0.004089033,0.000211144,5.607,0.0,0.0,1.0,0.0
36.0,1.508,6.2283e-05,0.881,0.903,2.644,14.475,1.399,7.545,9.224,9.197,22.635,0.832633,0.226977,9.076,240.482,242.031,9.853,225.589,258.237,148.0,147.0,0.004129626,0.000175093,0.0,0.0,0.0,1.0,0.0
37.0,0.41,1.7607e-05,0.221,0.158,0.663,3.087,0.299,1.653,1.832,2.044,4.959,0.986064,0.017183,22.09,232.306,232.562,7.3,211.269,243.847,273.0,272.0,0.004298906,0.000139076,8.397,0.0,0.0,1.0,0.0
38.0,2.52,0.000162736,1.475,1.494,4.426,14.058,1.251,7.239,8.257,7.958,21.717,0.875884,0.182144,13.37,169.775,155.479,35.821,76.516,252.57,562.0,552.0,0.006457947,0.001978049,6.888,4.0,3.436,1.0,0.0
39.0,0.382,1.7137e-05,0.169,0.203,0.508,6.905,0.648,2.728,3.968,6.92,8.183,0.980879,0.020772,19.5,221.165,222.804,6.486,205.108,237.431,188.0,187.0,0.004489787,0.000133868,0.0,0.0,0.0,1.0,0.0
40.0,1.543,0.000103357,1.004,0.648,3.012,17.447,1.694,11.171,6.851,9.395,33.513,0.95689,0.052457,16.199,149.185,149.272,1.886,141.443,158.612,426.0,425.0,0.006700038,0.000108291,0.351,0.0,0.0,1.0,0.0
