1,2.162,9.94E-05,1.217,1.059,3.651,11.294,1.019,4.621,5.878,11.646,13.864,0.915221,0.112466,12.562,218.247,216.358,10.329,183.681,229.597,88,87,0.004599888,0.000278232,13.462,0,0,1
2,3.094,0.000237371,1.801,2.033,5.404,10.363,0.991,5.33,6.765,10.18,15.99,0.867731,0.212422,10.864,129.305,129.577,3.096,125.284,140.086,72,71,0.00767235,0.000345063,3.636,0,0,1
3,3.508,0.00017454,2.128,1.886,6.385,19.34,1.731,9.738,12.458,20.492,29.213,0.844232,0.203076,7.939,208.352,201.122,16.931,173.404,224.463,79,77,0.004974999,0.000433441,43.038,1,24.822,1
4,1.64,6.28E-05,0.911,0.747,2.733,11.808,1.154,6.313,6.767,9.496,18.94,0.922332,0.098933,12.657,261.941,261.32,14.233,244.165,288.413,128,126,0.00382816,0.000222832,20.968,1,21.469,1
5,3.404,0.000347408,1.808,1.614,5.423,13.009,1.185,7.095,8.409,11.567,21.284,0.797061,0.278903,6.531,96.675,97.871,4.343,93.077,110.507,33,31,0.010206867,0.000618711,34,1,24.15,1
6,3.435,0.000274294,1.562,2.107,4.687,15.877,1.575,7.851,9.857,13.014,23.554,0.82188,0.263215,8.674,128.812,125.715,6.916,108.739,136.373,62,59,0.007985571,0.000578031,20.635,2,5.802,1
7,2.5,0.00020202,0.957,1.136,2.871,14.873,1.303,5.783,6.406,7.362,17.349,0.910906,0.117161,12.052,119.571,123.709,10.492,114.332,158.29,43,41,0.00808204,0.000747225,46.341,1,25.929,1
8,1.627,0.000116041,0.814,0.714,2.443,7.995,0.941,3.397,3.895,6.712,10.19,0.938216,0.07732,14.731,139.58,140.253,4.485,134.932,163.391,64,62,0.007131391,0.000270088,13.725,1,9.441,1
9,3.41,0.000297646,1.876,2.247,5.627,13.982,1.428,5.046,11.049,0.517,15.138,0.775104,0.342193,6.664,116.976,113.333,9.645,98.969,139.836,40,38,0.008729169,0.000894922,42.105,1,17.766,1
10,2.876,0.000304157,1.269,0.616,3.808,20.813,1.682,9.464,16.371,11.64452381,28.392,0.805684,0.278153,7.056,95.078,93.248,5.822,80.467,98.754,13,12,0.010574865,0.000563839,68.627,0,0,1
11,2.931,0.000191211,0.937,0.669,2.812,17.367,1.549,7.133,8.301,15.601,21.4,0.78545,0.314476,7.355,144.702,158.691,46.066,137.431,306.796,71,67,0.006523426,0.001217776,11.765,1,7.671,1
12,4.846,0.000411393,2.735,2.38,8.205,21.651,1.906,12.031,17.994,38.283,36.092,0.765631,0.384062,6.002,121.585,118.504,7.086,102.039,125.975,36,34,0.008490154,0.000657088,46.296,1,9.157,1
13,1.843,9.62E-05,0.829,0.824,2.486,11.951,1.339,3.363,5.192,13.875,10.088,0.881744,0.159593,11.078,188.6,190.98,6.86,180.815,210.237,72,70,0.005216416,0.000239555,7.692,1,5.929,1
14,3.85,0.000209877,1.809,1.93,5.428,11.204,1.062,4.832,6.786,10.114,14.495,0.862511,0.194651,10.492,188.398,184.889,23.391,122.795,212.609,93,91,0.005451999,0.00082223,27.397,1,14.158,1
15,3.528,0.000165744,1.856,1.822,5.567,13.85,1.224,5.051,8.121,10.738,15.153,0.828243,0.269295,9.612,215.403,213.667,16.363,156.11,260.319,97,92,0.00469766,0.000463011,9.836,1,17.045,1
16,2.198,0.000211751,0.924,1.047,2.771,6.882,0.681,3.223,3.671,5.625,9.67,0.811597,0.270778,7.12,105.598,103.92,5.019,92.706,110.394,29,27,0.009631851,0.000491377,38.636,1,25.036,1
17,1.921,0.000138446,0.902,1.007,2.706,9.243,0.88,3.537,5.775,9.561,10.611,0.906191,0.127871,12.022,138.742,138.13,4.803,127.399,147.136,50,48,0.007207623,0.000354631,15.909,1,21.448,1
